event,call_index,j,tries,side,extra,dt
rr_map,1438,1438,1,loop,Maple_Ratrecon,9.4e-05
rr_cpp_ext,1439,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,1439,1439,1,loop,Ratrecon1_total,0.00026
rr_map,1439,1439,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,1440,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1440,1440,1,loop,Ratrecon1_total,0.000294
rr_map,1440,1440,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1441,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1441,1441,1,loop,Ratrecon1_total,0.000293
rr_map,1441,1441,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,1442,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,1442,1442,1,loop,Ratrecon1_total,0.000269
rr_map,1442,1442,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,1443,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,1443,1443,1,loop,Ratrecon1_total,0.000267
rr_map,1443,1443,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,1444,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,1444,1444,1,loop,Ratrecon1_total,0.000281
rr_map,1444,1444,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,1445,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1445,1445,1,loop,Ratrecon1_total,0.000343
rr_map,1445,1445,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,1446,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,1446,1446,1,loop,Ratrecon1_total,0.000348
rr_map,1446,1446,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,1447,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,1447,1447,1,loop,Ratrecon1_total,0.000269
rr_map,1447,1447,1,loop,Maple_Ratrecon,9.3e-05
rr_cpp_ext,1448,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1448,1448,1,loop,Ratrecon1_total,0.000256
rr_map,1448,1448,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,1449,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,1449,1449,1,loop,Ratrecon1_total,0.000297
rr_map,1449,1449,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,1450,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,1450,1450,1,loop,Ratrecon1_total,0.000361
rr_map,1450,1450,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,1451,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,1451,1451,1,loop,Ratrecon1_total,0.000302
rr_map,1451,1451,1,loop,Maple_Ratrecon,0.000155
rr_cpp_ext,1452,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,1452,1452,1,loop,Ratrecon1_total,0.000318
rr_map,1452,1452,1,loop,Maple_Ratrecon,0.000137
rr_cpp_ext,1453,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,1453,1453,1,loop,Ratrecon1_total,0.000266
rr_map,1453,1453,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,1454,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,1454,1454,1,loop,Ratrecon1_total,0.000252
rr_map,1454,1454,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,1455,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,1455,1455,1,loop,Ratrecon1_total,0.000324
rr_map,1455,1455,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,1456,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,1456,1456,1,loop,Ratrecon1_total,0.000302
rr_map,1456,1456,1,loop,Maple_Ratrecon,0.000144
rr_cpp_ext,1457,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,1457,1457,1,loop,Ratrecon1_total,0.000291
rr_map,1457,1457,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,1458,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1458,1458,1,loop,Ratrecon1_total,0.000301
rr_map,1458,1458,1,loop,Maple_Ratrecon,0.00014
rr_cpp_ext,1459,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,1459,1459,1,loop,Ratrecon1_total,0.000278
rr_map,1459,1459,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,1460,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,1460,1460,1,loop,Ratrecon1_total,0.000347
rr_map,1460,1460,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,1461,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1461,1461,1,loop,Ratrecon1_total,0.000318
rr_map,1461,1461,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,1462,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1462,1462,1,loop,Ratrecon1_total,0.000286
rr_map,1462,1462,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,1463,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1463,1463,1,loop,Ratrecon1_total,0.000277
rr_map,1463,1463,1,loop,Maple_Ratrecon,0.000139
rr_cpp_ext,1464,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,1464,1464,1,loop,Ratrecon1_total,0.000278
rr_map,1464,1464,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,1465,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,1465,1465,1,loop,Ratrecon1_total,0.000261
rr_map,1465,1465,1,loop,Maple_Ratrecon,9.9e-05
rr_cpp_ext,1466,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1466,1466,1,loop,Ratrecon1_total,0.000335
rr_map,1466,1466,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,1467,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1467,1467,1,loop,Ratrecon1_total,0.000319
rr_map,1467,1467,1,loop,Maple_Ratrecon,0.00014
rr_cpp_ext,1468,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,1468,1468,1,loop,Ratrecon1_total,0.000307
rr_map,1468,1468,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,1469,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,1469,1469,1,loop,Ratrecon1_total,0.000316
rr_map,1469,1469,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,1470,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1470,1470,1,loop,Ratrecon1_total,0.000317
rr_map,1470,1470,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,1471,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1471,1471,1,loop,Ratrecon1_total,0.000338
rr_map,1471,1471,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,1472,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,1472,1472,1,loop,Ratrecon1_total,0.000379
rr_map,1472,1472,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,1473,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1473,1473,1,loop,Ratrecon1_total,0.000347
rr_map,1473,1473,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,1474,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1474,1474,1,loop,Ratrecon1_total,0.000316
rr_map,1474,1474,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,1475,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1475,1475,1,loop,Ratrecon1_total,0.000338
rr_map,1475,1475,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,1476,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1476,1476,1,loop,Ratrecon1_total,0.000326
rr_map,1476,1476,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,1477,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,1477,1477,1,loop,Ratrecon1_total,0.000366
rr_map,1477,1477,1,loop,Maple_Ratrecon,0.000146
rr_cpp_ext,1478,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1478,1478,1,loop,Ratrecon1_total,0.000331
rr_map,1478,1478,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,1479,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,1479,1479,1,loop,Ratrecon1_total,0.000315
rr_map,1479,1479,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,1480,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1480,1480,1,loop,Ratrecon1_total,0.000318
rr_map,1480,1480,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,1481,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1481,1481,1,loop,Ratrecon1_total,0.000314
rr_map,1481,1481,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,1482,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,1482,1482,1,loop,Ratrecon1_total,0.000352
rr_map,1482,1482,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,1483,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,1483,1483,1,loop,Ratrecon1_total,0.000354
rr_map,1483,1483,1,loop,Maple_Ratrecon,0.00013
rr_cpp_ext,1484,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,1484,1484,1,loop,Ratrecon1_total,0.000334
rr_map,1484,1484,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,1485,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1485,1485,1,loop,Ratrecon1_total,0.000286
rr_map,1485,1485,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,1486,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1486,1486,1,loop,Ratrecon1_total,0.000325
rr_map,1486,1486,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,1487,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1487,1487,1,loop,Ratrecon1_total,0.00033
rr_map,1487,1487,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,1488,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1488,1488,1,loop,Ratrecon1_total,0.000318
rr_map,1488,1488,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1489,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1489,1489,1,loop,Ratrecon1_total,0.000321
rr_map,1489,1489,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,1490,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1490,1490,1,loop,Ratrecon1_total,0.000315
rr_map,1490,1490,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,1491,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,1491,1491,1,loop,Ratrecon1_total,0.000341
rr_map,1491,1491,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,1492,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1492,1492,1,loop,Ratrecon1_total,0.000345
rr_map,1492,1492,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,1493,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1493,1493,1,loop,Ratrecon1_total,0.000339
rr_map,1493,1493,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,1494,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1494,1494,1,loop,Ratrecon1_total,0.000321
rr_map,1494,1494,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,1495,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1495,1495,1,loop,Ratrecon1_total,0.000314
rr_map,1495,1495,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,1496,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1496,1496,1,loop,Ratrecon1_total,0.000321
rr_map,1496,1496,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,1497,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1497,1497,1,loop,Ratrecon1_total,0.000343
rr_map,1497,1497,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,1498,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1498,1498,1,loop,Ratrecon1_total,0.000333
rr_map,1498,1498,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,1499,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1499,1499,1,loop,Ratrecon1_total,0.00031
rr_map,1499,1499,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,1500,"-","-",proc,degU=10;degM=11,5.2e-05
rr_cpp,1500,1500,1,loop,Ratrecon1_total,0.000356
rr_map,1500,1500,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,1501,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1501,1501,1,loop,Ratrecon1_total,0.000377
rr_map,1501,1501,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,1502,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1502,1502,1,loop,Ratrecon1_total,0.000319
rr_map,1502,1502,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,1503,"-","-",proc,degU=10;degM=11,4.6e-05
rr_cpp,1503,1503,1,loop,Ratrecon1_total,0.000354
rr_map,1503,1503,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,1504,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1504,1504,1,loop,Ratrecon1_total,0.000322
rr_map,1504,1504,1,loop,Maple_Ratrecon,0.000135
rr_cpp_ext,1505,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1505,1505,1,loop,Ratrecon1_total,0.000312
rr_map,1505,1505,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,1506,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,1506,1506,1,loop,Ratrecon1_total,0.000334
rr_map,1506,1506,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,1507,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1507,1507,1,loop,Ratrecon1_total,0.000322
rr_map,1507,1507,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,1508,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1508,1508,1,loop,Ratrecon1_total,0.000304
rr_map,1508,1508,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,1509,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1509,1509,1,loop,Ratrecon1_total,0.000329
rr_map,1509,1509,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1510,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,1510,1510,1,loop,Ratrecon1_total,0.000336
rr_map,1510,1510,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1511,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,1511,1511,1,loop,Ratrecon1_total,0.000628
rr_map,1511,1511,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,1512,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1512,1512,1,loop,Ratrecon1_total,0.000374
rr_map,1512,1512,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,1513,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1513,1513,1,loop,Ratrecon1_total,0.000378
rr_map,1513,1513,1,loop,Maple_Ratrecon,0.000142
rr_cpp_ext,1514,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1514,1514,1,loop,Ratrecon1_total,0.000309
rr_map,1514,1514,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1515,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1515,1515,1,loop,Ratrecon1_total,0.000307
rr_map,1515,1515,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,1516,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,1516,1516,1,loop,Ratrecon1_total,0.000353
rr_map,1516,1516,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,1517,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1517,1517,1,loop,Ratrecon1_total,0.000355
rr_map,1517,1517,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1518,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,1518,1518,1,loop,Ratrecon1_total,0.000385
rr_map,1518,1518,1,loop,Maple_Ratrecon,0.000145
rr_cpp_ext,1519,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1519,1519,1,loop,Ratrecon1_total,0.000305
rr_map,1519,1519,1,loop,Maple_Ratrecon,9.6e-05
rr_cpp_ext,1520,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,1520,1520,1,loop,Ratrecon1_total,0.000276
rr_map,1520,1520,1,loop,Maple_Ratrecon,9.5e-05
rr_cpp_ext,1521,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1521,1521,1,loop,Ratrecon1_total,0.000311
rr_map,1521,1521,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,1522,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1522,1522,1,loop,Ratrecon1_total,0.00032
rr_map,1522,1522,1,loop,Maple_Ratrecon,9.9e-05
rr_cpp_ext,1523,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,1523,1523,1,loop,Ratrecon1_total,0.000329
rr_map,1523,1523,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,1524,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1524,1524,1,loop,Ratrecon1_total,0.000299
rr_map,1524,1524,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1525,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1525,1525,1,loop,Ratrecon1_total,0.000299
rr_map,1525,1525,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,1526,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1526,1526,1,loop,Ratrecon1_total,0.000312
rr_map,1526,1526,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,1527,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,1527,1527,1,loop,Ratrecon1_total,0.000322
rr_map,1527,1527,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,1528,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1528,1528,1,loop,Ratrecon1_total,0.000339
rr_map,1528,1528,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,1529,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1529,1529,1,loop,Ratrecon1_total,0.000329
rr_map,1529,1529,1,loop,Maple_Ratrecon,9.6e-05
rr_cpp_ext,1530,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1530,1530,1,loop,Ratrecon1_total,0.000311
rr_map,1530,1530,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,1531,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1531,1531,1,loop,Ratrecon1_total,0.000315
rr_map,1531,1531,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,1532,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1532,1532,1,loop,Ratrecon1_total,0.000328
rr_map,1532,1532,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,1533,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1533,1533,1,loop,Ratrecon1_total,0.00028
rr_map,1533,1533,1,loop,Maple_Ratrecon,9.1e-05
rr_cpp_ext,1534,"-","-",proc,degU=10;degM=11,5e-05
rr_cpp,1534,1534,1,loop,Ratrecon1_total,0.000312
rr_map,1534,1534,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,1535,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1535,1535,1,loop,Ratrecon1_total,0.000304
rr_map,1535,1535,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1536,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1536,1536,1,loop,Ratrecon1_total,0.000331
rr_map,1536,1536,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,1537,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1537,1537,1,loop,Ratrecon1_total,0.000327
rr_map,1537,1537,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,1538,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,1538,1538,1,loop,Ratrecon1_total,0.000348
rr_map,1538,1538,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,1539,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1539,1539,1,loop,Ratrecon1_total,0.000357
rr_map,1539,1539,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1540,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1540,1540,1,loop,Ratrecon1_total,0.000305
rr_map,1540,1540,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,1541,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1541,1541,1,loop,Ratrecon1_total,0.000325
rr_map,1541,1541,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1542,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1542,1542,1,loop,Ratrecon1_total,0.00033
rr_map,1542,1542,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,1543,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,1543,1543,1,loop,Ratrecon1_total,0.000313
rr_map,1543,1543,1,loop,Maple_Ratrecon,9.4e-05
rr_cpp_ext,1544,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1544,1544,1,loop,Ratrecon1_total,0.000323
rr_map,1544,1544,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,1545,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1545,1545,1,loop,Ratrecon1_total,0.000412
rr_map,1545,1545,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,1546,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1546,1546,1,loop,Ratrecon1_total,0.000293
rr_map,1546,1546,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,1547,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,1547,1547,1,loop,Ratrecon1_total,0.000342
rr_map,1547,1547,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,1548,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1548,1548,1,loop,Ratrecon1_total,0.000319
rr_map,1548,1548,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,1549,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1549,1549,1,loop,Ratrecon1_total,0.000329
rr_map,1549,1549,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,1550,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1550,1550,1,loop,Ratrecon1_total,0.000354
rr_map,1550,1550,1,loop,Maple_Ratrecon,0.000151
rr_cpp_ext,1551,"-","-",proc,degU=10;degM=11,4.5e-05
rr_cpp,1551,1551,1,loop,Ratrecon1_total,0.000308
rr_map,1551,1551,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,1552,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1552,1552,1,loop,Ratrecon1_total,0.000306
rr_map,1552,1552,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,1553,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1553,1553,1,loop,Ratrecon1_total,0.000323
rr_map,1553,1553,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,1554,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1554,1554,1,loop,Ratrecon1_total,0.000338
rr_map,1554,1554,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,1555,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1555,1555,1,loop,Ratrecon1_total,0.000347
rr_map,1555,1555,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1556,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1556,1556,1,loop,Ratrecon1_total,0.000329
rr_map,1556,1556,1,loop,Maple_Ratrecon,0.00013
rr_cpp_ext,1557,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1557,1557,1,loop,Ratrecon1_total,0.000316
rr_map,1557,1557,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,1558,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1558,1558,1,loop,Ratrecon1_total,0.000309
rr_map,1558,1558,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,1559,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1559,1559,1,loop,Ratrecon1_total,0.000325
rr_map,1559,1559,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,1560,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1560,1560,1,loop,Ratrecon1_total,0.000309
rr_map,1560,1560,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,1561,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,1561,1561,1,loop,Ratrecon1_total,0.000302
rr_map,1561,1561,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,1562,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,1562,1562,1,loop,Ratrecon1_total,0.00033
rr_map,1562,1562,1,loop,Maple_Ratrecon,0.000148
rr_cpp_ext,1563,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1563,1563,1,loop,Ratrecon1_total,0.000339
rr_map,1563,1563,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,1564,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1564,1564,1,loop,Ratrecon1_total,0.000296
rr_map,1564,1564,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1565,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1565,1565,1,loop,Ratrecon1_total,0.000286
rr_map,1565,1565,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,1566,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,1566,1566,1,loop,Ratrecon1_total,0.000344
rr_map,1566,1566,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,1567,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1567,1567,1,loop,Ratrecon1_total,0.000343
rr_map,1567,1567,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,1568,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,1568,1568,1,loop,Ratrecon1_total,0.000335
rr_map,1568,1568,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,1569,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1569,1569,1,loop,Ratrecon1_total,0.000318
rr_map,1569,1569,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,1570,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,1570,1570,1,loop,Ratrecon1_total,0.0003
rr_map,1570,1570,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,1571,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1571,1571,1,loop,Ratrecon1_total,0.000325
rr_map,1571,1571,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,1572,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,1572,1572,1,loop,Ratrecon1_total,0.00034
rr_map,1572,1572,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,1573,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,1573,1573,1,loop,Ratrecon1_total,0.000364
rr_map,1573,1573,1,loop,Maple_Ratrecon,0.0001
